"","origin","affected","count","d","trade","o_lpop","o_lgdp","o_civr","o_muslim","o_budhist","o_hindu","o_femil","t_lpop","t_lgdp","t_civr","o_elf","o_infmort","occupier"
"8849","Costa Rica","Indonesia",0,11.6425474720383,0.000133632274810225,15.1110754013062,8.23838806152344,2,0,0,0,4.683,19.1336307525635,6.94025564193726,4.5,0.458000004291534,13,1
"8850","Norway","Indonesia",0,6.7879064437467,0.002854960039258,15.3043613433838,10.5314788818359,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.0640000030398369,4,1
"8851","Trinidad & Tobago","Indonesia",0,11.5679824014175,0.000178363872691989,14.0663785934448,8.50862407684326,2,0.058,0,0.237999990582466,8.491,19.1336307525635,6.94025564193726,4.5,0.638999998569489,16,1
"8852","Sweden","Indonesia",0,6.53245757127485,0.00813515763729811,15.9961309432983,10.3106269836426,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.136999994516373,4,1
"8853","Mozambique","Indonesia",0,5.04732584749887,8.4174273069948e-05,16.6487236022949,5.24105310440063,4,0.2,0,0,73.621,19.1336307525635,6.94025564193726,4.5,0.698000013828278,67,1
"8854","Rwanda","Indonesia",0,5.2857350850501,1.9379145669518e-05,15.9079914093018,5.55027103424072,6,0.046,0,0,42.949,19.1336307525635,6.94025564193726,4.5,0.259999990463257,69,1
"8855","Niger","Indonesia",0,7.29233082461219,0.000119845884910319,16.1280460357666,5.33631801605225,5,0.8,0,0,92.289,19.1336307525635,6.94025564193726,4.5,0.681999981403351,76,1
"8856","Cote d'Ivoire","Indonesia",0,7.7691291621672,0.000915922748390585,16.5368061065674,6.64203119277954,4,0.4,0,0,64.576,19.1336307525635,6.94025564193726,4.5,0.896000027656555,88,1
"8857","Burundi","Indonesia",0,5.32398115505562,1.92618026630953e-05,15.6946992874146,4.9605860710144,6.5,0.1,0,0,62.553,19.1336307525635,6.94025564193726,4.5,0.312999993562698,118,1
"8858","Spain","Indonesia",0,7.55954696910204,0.0135026443749666,17.4892768859863,9.72631645202637,2,0,0,0,3.551,19.1336307525635,6.94025564193726,4.5,0.46000000834465,5,1
"8859","Greece","Indonesia",0,6.0979627599207,0.00258419383317232,16.1668853759766,9.45141410827637,3,0.013,0,0,4.666,19.1336307525635,6.94025564193726,4.5,0.0850000008940697,6,1
"8861","Chile","Indonesia",0,9.69000419224339,0.00236956356093287,16.5101375579834,8.56620407104492,2,0,0,0,4.756,19.1336307525635,6.94025564193726,4.5,0.514999985694885,10,1
"8862","Cambodia","Indonesia",0,1.22790561802919,0.00161327875684947,16.2578582763672,5.68605184555054,6,0,0.949999988079071,0,45.171,19.1336307525635,6.94025564193726,4.5,0.1858000010252,102,1
"8863","Peru","Indonesia",0,11.1458438699038,0.000958004558924586,17.0263538360596,7.7543363571167,4,0,0,0,15.817,19.1336307525635,6.94025564193726,4.5,0.509999990463257,40,1
"8864","Turkey","Indonesia",0,5.64618967661364,0.00189181917812675,17.9649753570557,7.99525117874146,5,0.998,0,0,25.201,19.1336307525635,6.94025564193726,4.5,0.254999995231628,38,1
"8866","Saudi Arabia","Indonesia",0,4.55367264375223,0.0253183245658875,16.7961292266846,8.81570148468018,7,1,0,0,36.069,19.1336307525635,6.94025564193726,4.5,0.300000011920929,20,1
"8867","Nicaragua","Indonesia",0,11.4481643136562,9.29907546378672e-05,15.3862676620483,6.07462215423584,2,0,0,0,33.985,19.1336307525635,6.94025564193726,4.5,0.389999985694885,36,1
"8868","Netherlands","Indonesia",0,7.04827198338037,0.0261195655912161,16.5691719055176,10.3147792816162,1,0.044,0,0,0,19.1336307525635,6.94025564193726,4.5,0.344999998807907,5,1
"8869","Benin","Indonesia",0,7.22713348344256,0.000649845344014466,15.5989570617676,6.00181007385254,2,0.2,0,0,78.238,19.1336307525635,6.94025564193726,4.5,0.524999976158142,87,1
"8870","Singapore","Indonesia",0,0.551213963799853,0.132129192352295,15.1823673248291,10.1834478378296,5,0.149,0.425000011920929,0.0399999991059303,12.677,19.1336307525635,6.94025564193726,4.5,0.398000001907349,4,1
"8871","Algeria","Indonesia",0,7.2267604676044,0.00629842281341553,17.1999015808105,7.3644061088562,5.5,0.99,0,0,45.931,19.1336307525635,6.94025564193726,4.5,0.29899999499321,35,1
"8872","Philippines","Indonesia",1,1.73085266176953,0.00791437271982431,18.1032257080078,7.04413223266602,3,0.05,0,0,5.44,19.1336307525635,6.94025564193726,4.5,0.859000027179718,32,1
"8873","Afghanistan","Indonesia",0,3.72262924199691,0.000118199524877127,17.0383777618408,5.90808296203613,7,0.99,0,0,78.1,19.1336307525635,6.94025564193726,4.5,0.667999982833862,149,1
"8874","Venezuela","Indonesia",0,11.9017991754126,0.000386465078918263,16.9596633911133,8.13380146026611,3,0,0,0,8.699,19.1336307525635,6.94025564193726,4.5,0.523999989032745,21,1
"8875","Armenia","Indonesia",0,5.08553919505423,6.67347467242507e-06,14.9727058410645,7.03308296203613,4,0,0,0,2.606155,19.1336307525635,6.94025564193726,4.5,0.133000001311302,15,1
"8876","Ireland","Indonesia",0,7.49303025789499,0.00436304928734899,15.1270809173584,10.1496114730835,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.028999999165535,6,1
"8877","Mexico","Indonesia",0,10.4628262159322,0.00245669204741716,18.3714904785156,8.19596576690674,4,0,0,0,11.284,19.1336307525635,6.94025564193726,4.5,0.218999996781349,30,1
"8878","Panama","Indonesia",0,11.9557099846887,0.00128061335999519,14.8321895599365,8.23679351806641,3,0,0,0,9.279,19.1336307525635,6.94025564193726,4.5,0.479999989271164,21,1
"8879","Hungary","Indonesia",0,6.41759610439359,0.00165988586377352,16.1378974914551,8.54156875610352,2,0,0,0,0.859,19.1336307525635,6.94025564193726,4.5,0.0130000002682209,10,1
"8880","Uruguay","Indonesia",0,9.38595059748399,0.00038513183244504,15.0060939788818,8.77946186065674,2,0,0,0,2.067,19.1336307525635,6.94025564193726,4.5,0.375,16,1
"8882","Japan","Indonesia",0,3.59287615243444,0.122331768274307,18.6517925262451,10.6958694458008,2,0,0.839999973773956,0,0,19.1336307525635,6.94025564193726,4.5,0.0140000004321337,4,1
"8883","Slovenia","Indonesia",0,6.62549108359065,0.000715729431249201,14.4999198913574,9.31708335876465,2,0.01,0,0,0.406,19.1336307525635,6.94025564193726,4.5,0.398048013448715,5,1
"8884","Yemen","Indonesia",0,4.52546914653756,0.00167921162210405,16.6249141693115,5.72900438308716,6,0.99,0,0,77.543,19.1336307525635,6.94025564193726,4.5,0.0500000007450581,82,1
"8885","Papua N. Guinea","Indonesia",0,2.76946705537306,0.00135727878659964,15.4012317657471,6.86105537414551,3.5,0,0,0,44.962,19.1336307525635,6.94025564193726,4.5,0.984000027179718,59,1
"8887","Malawi","Indonesia",0,4.97701343536547,6.92817047820427e-05,16.1064281463623,5.11416053771973,3,0.2,0,0,55.633,19.1336307525635,6.94025564193726,4.5,0.606000006198883,134,1
"8889","Togo","Indonesia",0,7.32093387767433,0.000927796820178628,15.2643432617188,5.82014417648315,5,0.2,0,0,60.456,19.1336307525635,6.94025564193726,4.5,0.707000017166138,78,1
"8890","Dominican Rep.","Indonesia",0,11.5461235197186,0.000389003078453243,15.9077711105347,7.56537818908691,3,0,0,0,17.246,19.1336307525635,6.94025564193726,4.5,0.483000010251999,40,1
"8891","Cameroon","Indonesia",0,6.6011427424765,0.000201869392185472,16.4687519073486,6.49595880508423,5,0.2,0,0,33.579,19.1336307525635,6.94025564193726,4.5,0.879000008106232,77,1
"8892","Egypt","Indonesia",0,5.57042747517242,0.00138333684299141,17.9361724853516,7.0676417350769,6,0.94,0,0,58.302,19.1336307525635,6.94025564193726,4.5,0.025000000372529,49,1
"8893","Bolivia","Indonesia",0,10.8270644682634,3.76940770365763e-05,15.8886823654175,6.86058473587036,3,0,0,0,22.406,19.1336307525635,6.94025564193726,4.5,0.740000009536743,60,1
"8894","U.K.","Indonesia",0,7.2679168026298,0.018715338781476,17.8981189727783,9.98385238647461,2,0.03,0,0.00999999977648258,0,19.1336307525635,6.94025564193726,4.5,0.388999998569489,6,1
"8895","New Zealand","Indonesia",0,4.79875695572123,0.0154777355492115,15.1484565734863,9.77384090423584,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.421000003814697,5,1
"8896","Tanzania","Indonesia",0,4.6248852373328,0.000661722151562572,17.284366607666,5.23435163497925,4.5,0.35,0,0,36.516,19.1336307525635,6.94025564193726,4.5,0.919000029563904,85,1
"8897","Zambia","Indonesia",0,5.33639705524219,3.71354508388322e-05,16.0840950012207,5.98107004165649,4,0.25,0,0.239999994635582,31.025,19.1336307525635,6.94025564193726,4.5,0.806999981403351,114,1
"8899","India","Indonesia",0,3.10247096790589,0.00363784423097968,20.7030639648438,6.10444355010986,3.5,0.12,0,0.813000023365021,56.533,19.1336307525635,6.94025564193726,4.5,0.878000020980835,70,1
"8901","Drc","Indonesia",0,6.28163425116069,0.000600158469751477,17.6908702850342,4.60084247589111,6,0.1,0,0,52.976,19.1336307525635,6.94025564193726,4.5,0.90200001001358,90,1
"8902","Nigeria","Indonesia",0,6.93085817780442,0.00478463619947433,18.6113014221191,5.53790235519409,5,0.5,0,0,47.813,19.1336307525635,6.94025564193726,4.5,0.85699999332428,123,1
"8903","Sierra Leone","Indonesia",0,8.31963451776237,0.000165172794368118,15.390456199646,5.07518577575684,5.5,0.6,0,0,77.4,19.1336307525635,6.94025564193726,4.5,0.767000019550323,169,1
"8904","Cuba","Indonesia",0,11.1070309046491,3.87721411243547e-05,16.2224559783936,6.8480052947998,7,0,0,0,3.729,19.1336307525635,6.94025564193726,4.5,0.638000011444092,7,1
"8906","Guinea","Indonesia",0,8.35365679881036,0.0004134860355407,15.7736482620239,6.39943742752075,5,0.85,0,0,73,19.1336307525635,6.94025564193726,4.5,0.750999987125397,118,1
"8907","China","Indonesia",0,3.23880859995452,0.0105381654575467,20.9383773803711,6.65306282043457,6.5,0.03,0.100000001490116,0,25.583,19.1336307525635,6.94025564193726,4.5,0.130999997258186,31,1
"8908","Malaysia","Indonesia",0,0.72842035890279,0.0515257008373737,16.9156036376953,8.44575023651123,5,0.604,0.19200000166893,0.063000001013279,18.215,19.1336307525635,6.94025564193726,4.5,0.718999981880188,8,1
"8909","Laos","Indonesia",0,1.68785461309728,5.48715361219365e-05,15.4324026107788,6.07651996612549,6,0,0.600000023841858,0,69.779,19.1336307525635,6.94025564193726,4.5,0.547999978065491,96,1
"8910","Colombia","Indonesia",0,12.3077670270947,0.000447937025455758,17.5241928100586,7.75578641891479,4,0,0,0,8.937,19.1336307525635,6.94025564193726,4.5,0.596000015735626,23,1
"8911","Senegal","Indonesia",0,8.6012683492744,0.000487984070787206,16.0163269042969,6.38768768310547,4,0.94,0,0,74.219,19.1336307525635,6.94025564193726,4.5,0.791000008583069,5,1
"8912","Canada","Indonesia",0,9.71073598541838,0.00961822737008333,17.223352432251,9.99863529205322,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.768999993801117,5,1
"8913","Romania","Indonesia",0,6.05361707271888,0.000397094961954281,16.9290256500244,7.30728626251221,2,0.004,0,0,3.08,19.1336307525635,6.94025564193726,4.5,0.208000004291534,21,1
"8915","Chad","Indonesia",0,6.41696722420652,1.10780038085068e-05,15.8010358810425,5.40563869476318,4.5,0.51,0,0,69.399,19.1336307525635,6.94025564193726,4.5,0.856000006198883,99,1
"8917","Switzerland","Indonesia",0,6.9620737445674,0.00682658376172185,15.7770128250122,10.7315835952759,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.586000025272369,4,1
"8918","Kazakhstan","Indonesia",0,6.90817568475043,0.00012659425556194,16.5578651428223,7.2636137008667,5,0.47,0,0,1.013,19.1336307525635,6.94025564193726,4.5,0.617721974849701,22,1
"8922","Sri Lanka","Indonesia",1,2.059635269275,0.00263653579168022,16.7493667602539,6.75564956665039,4,0.07,0.699999988079071,0.150000005960464,11.836,19.1336307525635,6.94025564193726,4.5,0.421999990940094,16,1
"8923","U.S.A.","Indonesia",0,10.1594969999129,0.0483545325696468,19.4322814941406,10.3335962295532,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.574999988079071,7,1
"8924","Guatemala","Indonesia",0,11.1180119936773,0.000269822543486953,16.1950569152832,7.3388524055481,4,0,0,0,40.356,19.1336307525635,6.94025564193726,4.5,0.758000016212463,42,1
"8926","Iraq","Indonesia",0,4.89528976056743,0.00134351395536214,16.9200973510742,7.389564037323,7,0.97,0,0,56.693,19.1336307525635,6.94025564193726,4.5,0.375,103,1
"8928","Korea, Rep.","Indonesia",0,3.28273298139066,0.0744161084294319,17.6528091430664,9.42343330383301,2,0,0.5,0,4.149,19.1336307525635,6.94025564193726,4.5,0.00300000002607703,54,1
"8929","Haiti","Indonesia",0,11.5686123206849,0.000113452566438355,15.8498239517212,5.90219736099243,5,0,0,0,54.343,19.1336307525635,6.94025564193726,4.5,0.0109999999403954,71,1
"8930","Austria","Indonesia",0,6.54732288289506,0.00370813463814557,15.9047107696533,10.3707408905029,1,0.085,0,0,0,19.1336307525635,6.94025564193726,4.5,0.152999997138977,5,1
"8931","Portugal","Indonesia",0,7.86574541746426,0.00169778557028621,16.1148910522461,9.4292573928833,1,0,0,0,11.167,19.1336307525635,6.94025564193726,4.5,0.00700000021606684,8,1
"8932","Finland","Indonesia",0,6.30107867310197,0.00610762927681208,15.4550895690918,10.318660736084,1,0,0,0,0,19.1336307525635,6.94025564193726,4.5,0.12899999320507,4,1
"8933","Liberia","Indonesia",0,8.14328589828079,0.00525328796356916,14.9012136459351,5.06913232803345,5,0.2,0,0,65.428,19.1336307525635,6.94025564193726,4.5,0.897000014781952,114,1
"8934","Korea, North","Indonesia",0,3.34530587850224,8.76664780662395e-05,16.9065532684326,6.81783056259155,7,0,1,0,4.16,19.1336307525635,6.94025564193726,4.5,0.00400000018998981,9,1
"8935","Croatia","Indonesia",0,6.55499766572174,0.000250765529926866,15.2963352203369,8.51864814758301,4,0,0,0,3.124,19.1336307525635,6.94025564193726,4.5,0.193417996168137,8,1
"8936","Syria","Indonesia",0,5.34275542863218,0.00142981321550906,16.549877166748,6.69736528396606,7,0.9,0,0,42.07,19.1336307525635,6.94025564193726,4.5,0.209999993443489,28,1
"8937","Kenya","Indonesia",0,4.82711677864818,0.000443315191660076,17.1724071502686,5.81312227249146,5.5,0.1,0,0,26.816,19.1336307525635,6.94025564193726,4.5,0.882000029087067,76,1
"8938","Congo","Indonesia",0,6.28302462137824,0.000673012167681009,14.862850189209,6.66730785369873,5,0.02,0,0,28.583,19.1336307525635,6.94025564193726,4.5,0.684000015258789,90,1
"8939","Mauritius","Indonesia",0,3.43528846191455,0.00285541219636798,13.9636974334717,8.30333137512207,2,0.166,0,0.519999980926514,19.917,19.1336307525635,6.94025564193726,4.5,0.488999992609024,19,1
"8940","Argentina","Indonesia",0,9.45483971893151,0.00134782423265278,17.4018039703369,8.99179840087891,3,0,0,0,3.403,19.1336307525635,6.94025564193726,4.5,0.287999987602234,19,1
"8941","Tunisia","Indonesia",0,6.82992504401469,0.000581577478442341,16.0490989685059,7.77484273910522,5,0.98,0,0,42.341,19.1336307525635,6.94025564193726,4.5,0.0500000007450581,28,1
"8942","Bangladesh","Indonesia",0,2.33650965820103,0.00147972512058914,18.6596984863281,5.88706254959106,4,0.83,0,0.159999996423721,71.478,19.1336307525635,6.94025564193726,4.5,0.0430000014603138,73,1
"8943","Zimbabwe","Indonesia",0,5.11731019290872,0.000443414377514273,16.3169460296631,6.46213531494141,5,0.01,0,0,17.312,19.1336307525635,6.94025564193726,4.5,0.472000002861023,73,1
"8944","United Arab E.","Indonesia",0,4.10545139890162,0.0424326248466969,14.8176116943359,9.71221733093262,5,0.96,0,0,22.584,19.1336307525635,6.94025564193726,4.5,0.241999998688698,8,1
"8945","Denmark","Indonesia",0,6.72571034955032,0.00364187522791326,15.4834060668945,10.5319690704346,1,0.02,0,0,0,19.1336307525635,6.94025564193726,4.5,0.0610000006854534,5,1
"8946","Kuwait","Indonesia",0,4.59763299057382,0.0404705293476582,14.4393615722656,9.54591751098633,4.5,0.85,0,0.0500000007450581,22.135,19.1336307525635,6.94025564193726,4.5,0.787999987602234,12,1
"8947","Jamaica","Indonesia",0,11.5745997967296,0.000302872009342536,14.7617483139038,7.68165683746338,2.5,0,0,0,10.121,19.1336307525635,6.94025564193726,4.5,0.42399999499321,21,1
"8949","Gabon","Indonesia",0,6.71803943894064,0.000199399029952474,13.9701957702637,8.42650604248047,4,0,0,0,37.8,19.1336307525635,6.94025564193726,4.5,0.808000028133392,86,1
"8950","Thailand","Indonesia",0,1.43703584826671,0.0225969236344099,17.9065170288086,7.93605709075928,3,0.038,0.949999988079071,0.00100000004749745,6.941,19.1336307525635,6.94025564193726,4.5,0.63400000333786,29,1
"8951","Italy","Indonesia",0,6.70928401807403,0.0102060101926327,17.8690338134766,9.92320919036865,2,0,0,0,2.102,19.1336307525635,6.94025564193726,4.5,0.114000000059605,5,1
"8962","Austria","Iran",0,1.97633588809505,0.0129750408232212,15.9047107696533,10.3707408905029,1,0.085,0,0,0,17.9410305023193,7.38988780975342,6.5,0.152999997138977,5,0
"8963","Afghanistan","Iran",1,1.00549074959791,0.00100198201835155,17.0383777618408,5.90808296203613,7,0.99,0,0,78.1,17.9410305023193,7.38988780975342,6.5,0.667999982833862,149,0
"8964","Belgium","Iran",0,2.53681591548604,0.0237750001251698,16.1378974914551,10.3069505691528,2,0,0,0,0,17.9410305023193,7.38988780975342,6.5,0.58899998664856,6,0
"8965","Mexico","Iran",0,8.16686842610604,0.000324535503750667,18.3714904785156,8.19596576690674,4,0,0,0,11.284,17.9410305023193,7.38988780975342,6.5,0.218999996781349,30,0
"8966","South Africa","Iran",0,4.50403225687976,0.00150302075780928,17.5387916564941,8.29311752319336,2,0.02,0,0.0149999996647239,16.259,17.9410305023193,7.38988780975342,6.5,0.885999977588654,51,0
"8968","Burundi","Iran",0,3.05022421849958,1.42552862598677e-05,15.6946992874146,4.9605860710144,6.5,0.1,0,0,62.553,17.9410305023193,7.38988780975342,6.5,0.312999993562698,118,0
"8970","Moldova","Iran",0,1.40088170583461,1.83904433015414e-06,15.2738933563232,6.48264217376709,4,0,0,0,2.107,17.9410305023193,7.38988780975342,6.5,0.544701993465424,18,0
"8971","Mozambique","Iran",0,4.42959295118822,1.06969428088632e-05,16.6487236022949,5.24105310440063,4,0.2,0,0,73.621,17.9410305023193,7.38988780975342,6.5,0.698000013828278,67,0
"8972","Lebanon","Iran",0,0.910955684573581,0.00233737798407674,15.2530536651611,7.97413158416748,5,0.7,0,0,20.982,17.9410305023193,7.38988780975342,6.5,0.356000006198883,27,0
"8973","Ecuador","Iran",0,8.39621752793874,7.82371898822021e-06,16.3169460296631,7.43247318267822,3,0,0,0,10.926,17.9410305023193,7.38988780975342,6.5,0.657000005245209,32,0
"8974","Netherlands","Iran",0,2.52557702693346,0.0163738019764423,16.5691719055176,10.3147792816162,1,0.044,0,0,0,17.9410305023193,7.38988780975342,6.5,0.344999998807907,5,0
"8976","Poland","Iran",0,1.87404595072286,0.00131272070575505,17.4713497161865,8.16438865661621,2,0,0,0,0.31,17.9410305023193,7.38988780975342,6.5,0.0350000001490116,10,0
"8977","Senegal","Iran",0,4.4512902378604,6.49598150630482e-05,16.0163269042969,6.38768768310547,4,0.94,0,0,74.219,17.9410305023193,7.38988780975342,6.5,0.791000008583069,5,0
"8978","Italy","Iran",0,2.11533994547683,0.056150171905756,17.8690338134766,9.92320919036865,2,0,0,0,2.102,17.9410305023193,7.38988780975342,6.5,0.114000000059605,5,0
"8980","Yemen","Iran",0,1.46823062741542,0.000355542229954153,16.6249141693115,5.72900438308716,6,0.99,0,0,77.543,17.9410305023193,7.38988780975342,6.5,0.0500000007450581,82,0
"8982","Venezuela","Iran",0,7.30906651478091,4.67072140963865e-06,16.9596633911133,8.13380146026611,3,0,0,0,8.699,17.9410305023193,7.38988780975342,6.5,0.523999989032745,21,0
"8983","Australia","Iran",0,7.95344450657114,0.00451380619779229,16.7493667602539,10.0479793548584,1,0,0,0,0,17.9410305023193,7.38988780975342,6.5,0.437000006437302,5,0
